Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2001-12-27,94.97,243.02,252.1,345.99,250.11,281.05,101.02,304.51,234.15,173.37,110.69,72.17,169.74,125.1,241.57,85.67,89.86,111.73,90.0,159.08,46.64,235.23,90.85,116.37,58.28,103.96,81.57,69.5,37.87,205.11,59.71,230.42,86.12,389.07,48.95,344.36,91.19,259.69,133.24,394.55,92.27,69.36,84.1,108.34,219.62,136.81,304.87,332.71,221.14,100.21,92.32,184.72
2001-12-28,94.69,246.24,246.28,346.03,253.04,281.95,100.8,303.6,236.72,173.48,109.12,72.0,170.12,124.27,241.69,86.29,89.31,112.8,89.66,160.13,46.64,233.43,90.28,118.32,56.7,102.22,81.64,68.95,37.7,204.48,59.58,229.0,87.32,378.15,48.82,347.47,91.2,258.77,132.11,396.75,92.01,69.59,85.38,108.14,218.82,136.4,303.84,329.26,221.3,100.73,91.97,187.16
2001-12-29,95.41,248.04,239.96,341.75,258.32,280.1,100.34,305.19,233.41,171.57,109.72,72.55,169.62,123.98,239.21,85.89,89.7,111.72,90.22,158.49,47.09,232.36,89.76,116.84,56.98,100.84,81.83,69.19,37.34,203.4,59.46,228.96,86.06,379.94,49.11,349.59,91.84,259.58,132.03,397.93,92.51,69.85,84.77,109.64,218.31,137.12,303.69,329.53,224.16,100.51,92.2,189.69
2001-12-30,96.42,246.73,239.12,339.75,261.68,281.63,101.48,304.01,231.39,170.03,107.63,72.75,171.58,124.67,237.67,85.84,88.89,110.46,89.95,157.4,46.53,231.53,90.09,116.42,57.66,101.33,81.31,68.58,36.59,203.25,59.31,228.47,85.8,377.8,49.68,358.66,92.28,259.29,132.63,398.71,93.99,69.56,83.18,106.93,213.98,139.76,303.88,326.15,224.93,100.54,91.62,189.27
2001-12-31,96.97,246.01,238.96,335.93,263.76,279.54,101.32,301.44,228.91,169.08,108.69,73.45,171.1,121.81,239.38,85.51,87.96,111.82,89.66,155.32,46.75,229.92,87.94,117.0,57.26,102.23,81.24,67.91,36.58,206.36,59.34,226.38,85.61,373.65,49.86,357.26,92.44,260.14,132.99,399.82,94.01,68.54,83.8,106.99,210.43,138.28,305.84,324.43,224.86,100.61,91.08,188.03
2002-01-01,97.15,243.45,242.03,332.4,268.49,284.49,100.97,294.23,231.08,168.94,108.13,74.31,170.21,120.6,241.16,83.49,87.91,111.57,89.5,157.35,45.47,231.5,87.95,114.19,57.44,102.16,81.61,68.08,36.47,208.06,59.94,223.72,86.51,369.48,51.16,356.54,91.44,260.95,130.81,394.39,94.61,67.47,84.13,108.1,212.92,137.12,303.49,326.82,224.08,100.49,91.14,186.53
2002-01-02,96.97,240.91,242.67,327.34,269.88,281.62,100.25,290.83,231.55,168.64,106.35,73.92,172.55,121.5,242.99,83.65,88.57,112.55,89.56,154.29,45.16,226.99,87.71,114.19,57.17,102.78,81.05,67.1,36.47,210.23,60.4,226.11,85.97,370.47,50.88,352.55,90.12,262.76,130.77,396.97,94.7,66.53,86.09,107.21,213.29,137.84,304.93,329.01,221.56,100.12,91.27,186.78
2002-01-03,98.8,240.1,243.66,327.74,272.2,282.81,101.68,285.06,230.06,168.34,105.46,74.83,173.36,123.57,238.4,83.77,87.71,113.03,88.48,155.84,45.52,227.9,87.94,113.48,57.38,102.55,81.5,67.31,36.12,214.54,60.37,226.55,85.46,370.77,50.81,350.06,89.07,260.7,131.17,400.52,94.67,66.46,84.78,107.32,213.33,138.56,308.38,326.8,223.6,100.34,91.34,187.98
2002-01-04,98.73,243.58,238.85,324.72,274.15,281.87,101.38,285.04,232.55,168.86,104.99,73.45,173.93,124.34,240.01,84.48,89.21,112.52,89.37,155.23,45.46,228.13,89.37,114.01,57.64,103.39,81.83,66.88,36.1,217.26,60.29,223.94,85.52,373.97,50.46,349.3,87.22,258.84,132.12,396.05,95.23,66.75,85.39,108.27,215.62,138.71,307.41,330.26,225.95,100.84,91.18,187.77
2002-01-05,97.68,242.52,237.94,329.38,274.43,281.17,101.94,285.19,232.0,168.66,106.21,73.78,173.22,122.53,239.92,85.14,89.52,112.91,90.26,156.74,45.51,226.2,88.91,113.77,57.28,105.06,81.72,67.65,36.52,214.79,59.5,228.26,85.43,372.18,51.15,345.8,85.15,262.89,134.13,407.39,96.79,66.62,83.46,106.62,219.62,138.14,305.63,336.16,227.28,102.43,91.58,186.1
2002-01-06,97.46,242.38,238.3,328.99,271.66,281.54,101.15,281.73,228.44,168.06,104.8,74.42,172.89,122.64,242.93,85.61,88.44,112.78,89.22,156.73,45.33,228.95,89.04,110.08,57.83,105.47,81.59,67.58,36.69,212.11,59.2,226.3,85.78,378.4,51.4,344.9,84.27,262.8,135.43,407.71,98.2,65.72,84.25,106.65,221.19,139.15,300.53,338.27,225.59,102.39,91.44,184.44
2002-01-07,97.36,242.89,237.5,330.76,269.97,281.17,102.69,284.05,225.49,166.56,105.95,76.07,170.43,121.75,245.66,87.74,88.58,112.95,86.7,156.24,45.9,226.67,88.69,110.79,57.69,105.03,81.49,67.76,36.6,214.73,59.07,227.67,85.93,378.01,50.84,345.65,84.05,262.47,135.13,414.21,97.49,66.07,84.46,106.77,223.59,139.05,299.97,337.38,226.8,100.51,91.92,184.94
2002-01-08,96.3,240.32,236.95,342.55,273.64,279.56,102.3,279.05,223.28,165.49,106.72,74.57,166.14,122.3,248.1,87.44,89.12,113.39,87.0,156.43,47.05,227.24,87.64,112.28,57.82,105.27,82.08,67.53,36.4,213.82,59.24,223.02,85.91,379.27,51.2,341.88,83.86,266.98,133.67,412.43,96.12,65.22,84.21,106.47,225.8,138.07,296.91,335.29,224.18,99.26,90.92,184.87
2002-01-09,96.8,237.58,231.37,341.23,272.86,280.84,102.93,279.62,224.06,168.28,106.17,75.81,167.05,120.0,249.12,87.52,88.31,112.96,88.04,155.39,46.97,228.27,85.27,111.4,57.83,105.59,82.1,67.56,36.7,215.38,59.33,221.83,86.16,381.28,50.21,341.02,83.13,269.52,134.29,405.59,96.54,65.25,84.57,107.9,228.05,138.86,291.88,334.87,226.47,100.58,91.83,185.42
2002-01-10,96.81,235.35,232.03,344.13,268.38,282.41,103.6,278.72,228.03,168.05,107.37,74.98,167.67,119.79,246.8,87.2,88.89,111.8,88.51,154.28,46.0,228.34,85.76,109.3,57.05,104.27,80.89,67.19,37.24,216.8,60.18,224.37,86.25,383.13,50.16,340.2,83.57,266.05,131.49,411.95,96.03,65.96,86.42,107.64,224.32,135.68,293.63,338.76,228.29,103.0,92.88,186.21
2002-01-11,99.57,237.49,233.53,345.76,271.97,279.94,104.29,277.49,228.63,168.91,108.29,73.08,169.53,120.81,246.77,87.46,89.48,111.13,88.83,155.05,46.61,225.85,87.09,109.18,58.38,104.77,80.9,67.26,37.41,218.2,60.44,224.09,85.86,384.23,49.4,349.17,84.22,265.49,130.54,414.73,97.04,65.52,85.08,108.65,220.53,133.74,295.32,339.7,227.48,103.42,92.18,186.08
2002-01-12,99.79,234.7,237.08,341.1,275.02,282.96,106.04,278.27,225.67,167.24,108.63,74.89,168.1,121.07,244.43,86.68,88.91,109.18,89.6,155.43,46.68,227.82,87.68,108.96,58.32,103.82,79.94,67.37,37.2,220.19,60.37,224.17,86.73,388.73,49.61,347.25,83.82,269.48,129.64,411.88,97.17,64.76,85.67,108.26,223.8,134.81,296.67,333.84,227.18,104.0,91.2,187.31
2002-01-13,99.61,234.26,238.25,338.58,271.34,287.88,105.34,276.69,228.52,168.57,111.31,74.97,166.9,122.01,243.58,86.38,89.0,108.63,89.03,153.63,45.99,230.23,88.53,108.33,57.13,105.12,78.27,66.71,37.03,220.14,60.66,222.06,85.62,388.83,49.16,348.18,83.47,266.47,132.2,407.95,96.68,64.75,86.43,109.75,228.15,135.06,298.75,329.07,226.25,103.17,92.57,186.67
2002-01-14,98.85,232.57,240.56,336.73,270.21,285.67,105.27,273.03,227.43,170.1,111.19,75.29,165.9,122.83,240.51,84.86,88.96,106.87,88.85,153.84,45.93,227.5,88.91,108.95,57.87,105.17,77.22,65.34,36.38,216.29,61.04,224.7,85.64,388.67,48.5,353.84,84.36,265.38,130.41,415.24,96.61,65.92,85.34,109.17,230.97,136.61,296.47,327.91,225.63,103.4,92.15,185.81
2002-01-15,98.03,232.4,244.69,338.13,268.59,288.11,106.84,273.73,226.63,169.99,111.41,75.18,168.65,124.84,244.74,83.09,89.11,108.24,88.68,154.19,45.91,229.14,87.29,110.09,58.5,106.15,76.24,65.64,36.33,213.11,61.54,224.48,87.62,383.44,48.25,364.67,84.64,262.11,133.55,411.2,97.54,65.66,85.29,108.69,232.64,134.96,293.85,326.67,224.1,103.33,92.23,188.54
2002-01-16,96.69,230.62,240.07,336.12,270.15,283.24,107.17,265.6,226.61,169.06,112.08,75.23,166.5,125.37,247.77,82.23,89.9,107.03,87.11,153.69,46.01,230.22,87.53,110.65,58.52,105.61,75.36,65.36,35.6,211.87,61.46,224.51,88.11,388.77,48.6,365.56,84.39,258.96,135.28,410.07,97.78,65.39,85.11,109.75,235.65,135.94,291.47,322.43,225.06,101.94,91.98,190.01
2002-01-17,96.3,229.08,242.35,337.86,269.29,284.66,109.38,273.64,229.76,165.98,112.81,75.89,168.62,126.44,245.88,82.75,90.89,107.69,86.57,154.02,45.25,230.76,88.99,108.61,58.13,105.23,76.33,64.97,35.59,215.51,61.82,224.84,88.5,378.3,47.88,364.24,83.97,257.02,136.88,411.04,96.3,64.19,85.57,109.96,235.68,135.81,289.98,317.22,226.54,101.7,93.58,190.83
2002-01-18,94.5,225.48,239.48,338.55,267.26,288.6,109.08,274.0,229.97,167.22,114.22,75.87,166.35,124.91,249.21,82.55,93.46,105.75,85.79,153.46,44.57,231.58,89.68,107.16,56.96,105.91,76.25,65.13,35.46,215.98,61.61,227.54,89.18,379.14,47.61,366.79,84.53,259.17,139.06,410.55,96.66,64.26,85.77,110.7,236.9,134.32,286.18,315.92,223.55,100.33,92.28,190.21
2002-01-19,93.28,224.67,241.37,341.28,266.53,294.28,109.33,273.11,230.17,164.88,114.05,75.31,165.8,125.93,247.16,81.58,94.17,105.78,86.96,153.98,44.85,232.87,89.48,109.53,57.34,107.7,75.54,65.07,34.88,214.39,61.6,229.75,88.35,371.89,47.25,368.64,83.58,258.15,139.48,411.92,96.53,64.49,85.06,110.8,234.61,134.44,283.81,318.09,223.42,99.22,92.83,192.12
2002-01-20,94.25,227.75,239.84,338.86,268.61,294.32,108.19,274.61,227.75,165.41,113.45,75.67,168.56,125.99,245.69,81.94,95.29,106.88,87.49,152.83,44.4,236.08,87.7,110.72,57.61,108.94,75.61,67.0,35.07,214.9,60.85,226.97,87.49,368.61,46.56,366.28,82.87,257.31,138.71,407.38,97.69,64.72,86.0,111.0,235.01,131.96,284.11,318.95,222.94,99.36,91.36,190.1
2002-01-21,95.98,228.7,242.11,337.4,270.75,291.33,106.92,271.61,230.7,161.53,114.43,76.16,168.66,126.08,244.44,81.91,96.09,106.57,88.53,152.61,43.35,236.23,88.67,110.03,57.68,108.83,74.95,67.53,35.51,211.2,60.87,229.29,88.09,370.81,46.89,367.58,83.08,254.76,137.48,412.69,97.6,65.47,86.05,108.77,238.94,132.41,281.46,321.56,220.84,97.87,91.77,189.1
2002-01-22,97.03,233.36,244.25,336.35,271.06,294.03,107.5,268.83,232.18,161.62,112.82,76.57,167.1,126.13,250.14,81.38,94.79,107.78,89.25,153.0,43.36,235.22,87.64,109.2,58.48,108.27,76.67,67.31,35.62,213.18,61.52,230.69,88.69,373.03,45.83,368.72,83.52,250.72,139.24,415.78,96.7,66.37,87.97,108.16,238.21,134.43,282.7,317.98,221.12,99.13,91.57,189.41
2002-01-23,97.81,234.33,243.92,336.84,271.47,294.29,108.88,270.91,232.8,159.99,113.66,77.19,165.35,124.92,253.54,81.07,96.38,107.59,89.97,151.75,43.33,231.33,85.77,107.42,57.82,107.45,76.06,67.17,36.18,214.16,61.29,231.26,89.73,374.52,45.8,365.78,82.94,248.31,140.81,416.67,95.34,66.4,87.38,110.29,239.01,134.37,281.36,317.64,219.3,97.87,93.0,189.09
2002-01-24,97.19,236.29,247.55,343.82,270.74,296.57,109.34,271.94,233.22,159.41,113.36,76.26,165.77,124.35,248.06,81.04,95.59,107.99,90.82,152.85,43.59,231.69,84.63,106.53,57.36,104.89,76.19,67.48,35.92,208.58,61.09,228.07,89.38,373.96,46.02,362.09,83.21,249.61,139.74,416.22,95.25,66.57,88.07,110.39,239.26,133.89,282.95,314.39,221.63,98.24,94.65,192.47
2002-01-25,96.2,236.36,245.49,345.88,269.64,297.72,109.9,273.1,232.49,159.9,114.24,76.43,168.65,122.7,252.64,80.29,94.46,109.18,90.62,153.85,42.97,230.2,85.75,106.92,58.19,103.82,76.81,66.99,35.86,205.5,61.9,228.41,89.03,374.06,45.43,361.24,82.77,250.01,139.23,413.46,94.57,65.87,86.93,110.26,237.9,132.13,286.39,316.3,219.58,98.09,95.07,190.12
2002-01-26,95.86,236.11,247.97,349.38,264.97,299.42,110.58,272.95,231.76,161.08,113.46,75.62,167.54,122.8,255.21,79.98,94.03,109.56,91.63,152.68,43.79,230.57,86.03,107.95,58.39,104.34,76.76,68.51,36.73,206.01,62.24,226.81,90.69,376.16,45.48,357.82,82.73,245.52,139.83,410.34,94.12,67.52,87.04,109.88,239.24,131.81,288.32,317.5,221.75,97.36,96.85,192.59
2002-01-27,96.42,236.32,245.47,343.96,264.24,303.15,109.85,269.34,230.78,158.44,113.41,77.14,167.73,124.09,256.83,81.14,92.6,108.76,90.99,153.04,43.7,228.78,87.26,108.58,58.3,106.03,77.24,69.19,35.89,203.42,61.71,226.29,89.62,371.12,45.68,360.48,81.65,241.5,140.15,402.7,93.87,67.16,85.73,110.67,236.96,130.57,282.05,321.84,218.63,98.37,97.6,192.5
2002-01-28,96.5,240.95,246.64,345.59,266.12,304.95,110.68,266.94,230.65,161.16,113.84,77.66,166.88,122.43,254.95,81.26,92.72,111.16,90.32,154.58,43.24,229.4,86.66,110.56,58.42,105.47,78.7,69.78,36.11,203.02,63.14,224.2,90.03,373.48,45.43,356.21,82.21,243.37,137.72,398.3,92.77,66.83,85.91,111.71,235.04,129.03,281.46,321.7,219.09,99.73,99.8,189.54
2002-01-29,95.89,238.18,248.35,344.22,263.81,302.86,110.0,271.97,229.35,159.74,112.7,77.39,166.26,124.92,253.05,80.41,92.39,111.19,90.15,153.7,43.66,230.41,87.44,112.47,58.48,105.35,78.16,70.8,36.46,200.6,62.07,225.22,89.16,371.18,45.43,350.63,82.97,244.84,140.29,394.06,92.7,67.92,86.1,112.58,235.78,128.21,279.65,326.28,215.01,99.12,99.13,188.24
2002-01-30,96.73,238.07,250.78,346.68,266.61,306.76,109.56,265.44,231.62,159.04,111.41,78.33,165.28,123.9,254.79,80.57,92.48,111.16,90.95,157.46,43.48,227.94,86.99,110.5,58.45,104.07,79.07,71.5,36.48,199.57,62.65,226.86,89.65,366.59,45.04,351.31,83.96,241.83,138.46,389.65,91.29,67.96,86.74,112.28,232.81,126.75,281.63,329.5,218.6,99.91,100.24,188.82
2002-01-31,96.59,238.84,251.31,346.36,269.5,306.15,110.33,266.13,229.15,159.18,111.72,77.9,167.06,124.27,257.68,80.58,91.53,111.82,91.89,161.84,43.93,228.68,86.1,108.41,58.7,105.09,78.96,70.82,36.21,199.24,64.19,224.12,90.04,363.55,44.41,343.89,84.79,245.33,135.76,384.79,93.3,68.31,87.38,111.92,231.71,127.8,278.94,331.87,221.24,98.68,99.58,187.0
2002-02-01,97.22,236.83,249.86,346.78,266.1,303.07,109.71,260.53,230.39,160.07,111.9,78.35,163.64,124.93,261.35,80.23,91.25,113.51,92.36,161.13,43.96,229.56,85.54,109.0,58.53,105.64,79.75,70.29,35.94,202.01,64.47,220.66,90.4,369.37,44.81,344.55,85.01,246.04,133.63,386.94,94.93,68.3,86.51,111.71,227.66,128.32,285.56,331.53,219.91,99.68,99.51,184.97
2002-02-02,99.46,232.43,249.39,347.82,265.57,305.74,108.01,263.52,231.45,162.27,111.77,77.48,164.03,124.0,265.41,80.67,90.04,113.31,92.12,160.4,43.53,224.77,86.03,108.73,58.42,104.2,79.21,69.79,35.51,201.27,63.28,223.18,91.06,370.5,44.79,350.14,85.93,246.25,137.02,390.42,95.5,66.99,86.3,110.94,227.43,124.81,281.02,331.77,219.28,99.61,101.13,184.83
2002-02-03,98.63,235.79,249.79,348.09,262.59,303.61,106.86,263.56,229.13,161.83,112.15,78.21,165.17,123.84,260.84,81.08,90.08,112.14,92.75,161.61,43.53,221.67,87.23,108.31,57.95,103.23,80.1,69.43,35.58,201.0,62.79,222.76,89.5,373.5,43.89,354.84,85.96,244.98,136.15,382.96,95.83,67.24,86.6,111.21,226.01,125.24,282.99,330.07,220.67,99.61,102.56,185.08
2002-02-04,98.08,233.52,250.59,349.65,258.51,302.81,106.48,263.04,231.39,160.98,111.16,79.09,168.28,124.11,258.21,80.09,90.35,108.58,93.19,162.63,43.07,225.65,85.41,106.83,57.69,102.36,80.1,69.91,35.31,199.03,63.17,222.63,89.79,371.81,43.82,353.43,87.47,246.7,139.32,380.03,95.76,66.02,86.66,110.33,220.45,125.88,283.18,332.81,215.75,99.24,102.22,183.93
2002-02-05,98.65,236.89,250.34,356.29,258.06,303.55,106.9,258.02,234.24,161.82,109.59,79.44,167.5,124.2,254.66,79.13,90.55,109.27,94.23,161.24,43.71,228.95,85.42,108.65,56.96,100.39,80.5,70.08,34.78,197.66,62.41,222.44,87.93,374.97,43.96,353.49,87.1,247.41,141.33,377.08,96.46,65.95,85.16,111.13,216.23,126.28,283.58,334.49,217.45,100.4,103.76,184.1
2002-02-06,98.23,242.64,246.1,350.03,257.05,302.19,104.71,252.52,236.56,162.28,108.1,79.09,168.52,123.47,255.16,80.07,90.85,110.94,95.59,161.8,44.22,229.12,85.99,108.17,56.58,101.92,80.37,69.86,34.34,194.52,62.15,225.04,89.49,376.88,43.39,349.05,87.72,251.85,141.38,370.7,95.96,66.19,84.52,109.35,215.58,127.82,282.47,338.01,217.7,99.61,103.01,184.24
2002-02-07,98.06,243.34,243.93,354.62,259.2,304.02,103.05,248.79,238.89,161.78,108.1,79.02,168.25,125.39,253.96,79.91,90.92,110.27,94.24,162.74,43.95,232.03,85.5,109.25,56.66,101.03,80.12,70.22,34.29,194.38,62.36,227.19,89.33,373.21,43.56,353.16,87.15,254.6,140.28,375.03,96.47,67.18,83.95,108.01,215.48,126.53,286.92,340.23,211.58,99.87,104.34,185.76
2002-02-08,96.96,247.3,240.11,359.41,257.63,304.6,105.34,248.78,238.21,164.09,109.39,78.43,166.87,124.09,256.36,79.52,92.38,109.59,94.2,162.73,43.38,234.25,86.27,109.61,56.71,101.38,80.1,70.04,34.97,191.37,63.38,224.29,91.3,369.56,43.3,351.73,86.84,255.47,139.1,364.2,97.58,66.7,83.93,110.05,214.22,125.92,285.2,335.16,211.76,99.85,105.19,188.11
2002-02-09,96.19,246.94,236.13,352.99,255.69,306.5,102.02,246.05,239.22,161.44,109.64,79.14,166.69,126.41,255.0,79.78,91.96,108.63,94.51,162.33,43.08,235.34,86.85,111.51,56.85,102.04,79.01,69.16,34.59,188.9,63.9,223.1,90.26,369.49,43.37,360.36,87.23,256.55,139.19,359.14,98.67,66.86,83.43,110.12,216.31,123.66,284.01,337.96,210.72,101.92,105.86,189.84
2002-02-10,95.28,248.52,235.71,357.47,252.31,306.77,101.92,246.61,239.29,160.77,110.53,79.08,166.21,126.49,253.03,80.49,92.95,107.4,94.13,161.7,42.64,236.73,86.63,112.7,56.37,102.44,79.48,68.53,34.61,189.1,63.23,220.59,90.53,372.14,43.03,359.98,86.35,255.49,141.4,356.36,97.68,68.19,83.58,111.21,218.33,123.21,284.98,340.08,213.65,101.33,107.01,191.28
2002-02-11,95.19,248.08,232.31,362.85,253.28,300.34,102.93,250.42,238.54,158.61,112.47,80.31,165.31,126.32,250.55,81.5,93.79,107.12,94.9,162.07,42.65,239.02,87.5,113.23,56.67,103.41,81.56,67.98,34.33,188.85,63.72,218.65,92.19,367.95,42.98,360.41,86.5,257.85,139.45,357.14,98.52,67.39,83.11,112.62,217.02,122.97,287.41,347.53,215.05,101.24,109.23,191.92
2002-02-12,96.85,243.31,228.3,356.65,255.56,292.03,102.58,249.36,242.33,159.22,112.43,80.51,168.96,124.97,250.82,82.48,94.65,107.23,95.48,165.13,42.57,239.53,86.55,112.11,56.86,103.32,81.93,67.94,34.52,188.46,63.31,216.9,93.52,369.03,43.34,360.5,86.11,253.57,137.69,361.69,99.43,67.57,84.65,111.85,220.92,123.55,291.26,343.23,213.95,100.97,109.6,190.72
2002-02-13,96.84,243.82,227.87,355.88,258.95,296.91,103.43,245.11,242.86,158.21,111.46,81.24,169.38,125.93,247.44,81.27,94.63,107.12,96.14,164.67,42.22,241.59,85.13,110.76,58.13,102.05,83.53,66.87,34.51,193.3,64.06,215.77,92.44,360.87,43.5,360.22,86.47,254.46,138.22,360.45,100.62,67.73,83.68,112.55,217.28,120.43,291.1,340.1,215.82,99.59,111.64,192.95
2002-02-14,97.9,246.41,224.19,359.58,256.19,297.2,104.69,243.96,241.19,159.26,111.03,80.75,168.33,125.91,248.59,81.51,95.47,108.84,96.21,164.28,41.78,238.5,84.53,110.33,57.89,101.74,85.04,67.59,34.57,193.7,63.02,215.34,92.46,357.09,43.83,373.98,85.25,258.51,138.53,363.69,101.2,66.99,84.2,112.93,216.67,119.64,287.29,336.98,213.62,99.39,109.21,189.26
2002-02-15,97.73,248.57,222.76,360.82,259.02,298.5,104.7,243.92,243.27,157.94,111.91,80.69,168.19,124.92,247.89,80.75,94.47,108.34,95.64,166.61,41.61,237.33,84.41,111.28,57.64,102.23,84.63,68.42,34.34,192.74,63.34,216.42,92.27,353.22,44.02,378.52,84.42,256.5,135.14,359.45,100.78,66.09,84.77,111.66,219.74,120.19,282.62,339.76,215.19,99.04,110.35,186.98
2002-02-16,97.67,248.58,223.12,361.03,257.95,296.15,104.13,244.45,246.93,157.21,113.5,80.22,167.82,125.99,245.16,82.17,91.9,109.91,96.4,165.58,42.14,242.39,85.89,112.49,57.84,101.94,83.16,68.88,34.18,193.09,64.25,212.23,91.37,348.42,44.1,376.34,83.57,254.36,134.98,362.56,100.95,66.53,86.2,112.54,221.22,121.77,281.8,338.26,214.37,99.41,111.91,187.23
2002-02-17,97.49,247.0,221.59,358.49,260.12,299.51,102.92,246.13,243.8,157.79,113.89,79.9,166.87,125.85,244.16,81.41,92.26,109.16,96.91,167.87,42.26,240.37,85.51,110.64,58.38,101.05,84.2,68.95,34.18,193.07,64.76,208.26,90.7,348.49,44.6,381.2,83.36,254.38,135.64,355.15,101.34,67.29,85.29,112.64,220.77,123.12,279.54,336.3,214.92,100.03,110.38,184.0
2002-02-18,97.53,249.89,221.17,362.36,258.6,297.09,99.95,243.11,241.88,157.75,113.87,80.39,167.94,123.83,240.09,83.59,94.11,109.71,96.06,166.59,43.32,237.68,85.61,112.32,58.18,102.49,85.12,69.42,33.98,189.51,64.74,208.68,90.2,346.4,44.44,382.49,83.43,253.17,137.15,361.96,100.1,66.65,84.79,110.02,222.11,124.51,276.96,336.18,217.41,98.81,108.7,185.33
2002-02-19,98.45,248.73,217.52,359.93,263.81,297.78,100.02,242.18,242.75,155.05,115.77,80.84,165.08,123.69,241.46,82.65,96.31,111.48,96.22,164.86,44.13,237.94,85.15,110.99,57.64,102.34,85.54,69.81,34.02,190.3,65.08,207.01,89.65,343.35,44.33,378.31,82.04,252.8,138.34,356.82,100.29,67.67,85.39,109.21,223.04,125.47,281.72,335.36,218.1,98.47,107.9,185.3
2002-02-20,99.82,245.2,216.42,359.98,266.52,296.35,99.24,242.5,238.05,156.38,115.82,79.89,163.37,121.7,240.66,83.22,95.62,111.1,97.72,166.76,44.05,233.38,85.48,109.54,57.5,101.98,85.12,69.36,34.37,188.38,65.3,209.51,89.87,342.96,45.48,375.76,83.9,256.51,136.19,359.03,98.08,68.06,84.7,108.99,221.62,124.44,284.38,329.9,220.56,98.66,108.02,182.85
2002-02-21,99.48,245.3,218.16,357.05,266.97,300.13,101.5,242.69,236.87,156.94,115.64,79.87,163.21,121.49,240.5,83.8,95.98,110.3,95.27,164.09,44.0,232.56,85.8,110.85,57.57,101.18,85.61,68.72,33.92,186.63,65.38,207.44,89.42,338.14,45.19,375.23,85.09,255.29,138.27,357.09,95.43,69.37,84.18,107.99,223.97,124.86,281.05,329.08,219.73,98.36,107.12,184.23
2002-02-22,98.84,245.76,218.33,356.66,270.76,300.02,100.89,243.73,237.18,158.41,117.87,80.13,163.03,120.64,242.57,83.29,96.81,111.19,93.66,161.1,44.41,235.28,86.82,110.61,57.65,100.84,85.09,68.09,34.32,189.3,64.96,207.0,89.66,338.36,45.37,374.56,84.32,258.28,140.49,356.08,95.45,70.63,83.6,108.38,224.44,126.41,280.24,333.04,221.69,98.95,106.46,180.57
2002-02-23,98.17,248.81,218.39,356.29,273.83,299.14,99.71,246.49,238.59,156.71,119.75,78.58,164.31,120.39,239.61,84.2,96.71,110.84,94.23,160.54,43.49,233.64,86.77,110.69,57.77,102.03,85.9,68.7,33.98,187.72,65.45,207.82,89.66,336.46,45.41,367.24,84.08,257.01,142.96,355.87,97.06,70.36,83.45,107.13,223.83,127.98,281.32,335.23,221.08,97.59,105.97,182.84
2002-02-24,97.96,247.86,222.42,352.02,269.94,302.99,101.28,244.35,240.78,159.89,118.92,78.48,164.8,121.29,241.51,85.32,96.89,111.7,95.02,159.67,43.45,235.43,86.99,111.88,58.31,101.18,86.75,68.71,33.9,188.51,65.61,206.66,88.77,334.4,45.16,363.01,83.29,260.41,143.67,355.73,97.64,70.61,83.32,106.43,224.13,128.94,277.05,334.47,220.25,97.57,106.1,182.35
2002-02-25,96.89,250.7,222.54,350.18,275.92,305.14,102.09,247.16,244.49,160.33,119.53,77.92,162.88,120.33,243.05,85.93,96.12,111.31,94.37,157.33,42.9,235.69,86.93,113.62,58.79,99.87,87.14,69.09,34.31,189.86,65.3,208.27,88.49,333.88,45.05,368.25,83.34,259.02,143.41,348.77,97.91,71.31,80.38,106.36,222.31,131.07,275.5,334.95,218.45,97.64,106.16,183.91
2002-02-26,95.28,247.78,221.35,349.17,276.48,301.84,102.74,248.09,242.47,161.41,120.23,76.87,160.76,119.96,245.48,84.78,96.74,109.96,92.97,157.92,43.13,229.23,87.75,113.46,58.38,99.38,87.86,70.37,34.66,186.58,65.1,209.89,89.14,332.38,45.34,369.3,83.57,260.99,142.16,351.11,99.18,71.71,79.94,107.46,222.01,133.85,275.33,335.52,216.48,97.04,107.97,188.25
2002-02-27,96.12,250.57,227.42,347.79,277.9,302.98,104.89,244.06,245.13,161.12,119.65,76.24,162.75,119.93,244.35,84.81,96.5,110.02,90.84,155.44,43.07,227.6,88.37,114.14,58.86,99.4,88.24,72.0,34.77,188.84,65.46,211.43,88.93,331.57,44.5,371.92,83.83,258.74,143.31,347.01,98.36,71.3,80.81,107.28,215.31,134.86,278.12,341.38,216.0,97.31,108.55,186.95
2002-02-28,96.92,253.26,226.66,349.67,279.75,303.24,102.54,244.06,249.82,161.59,119.31,76.04,162.54,119.28,245.72,84.46,97.59,107.16,90.36,153.84,43.25,227.63,88.64,114.92,58.82,98.97,87.24,73.28,34.79,189.17,65.64,212.18,87.24,333.08,44.85,376.34,82.84,260.97,142.69,344.97,99.94,70.06,81.8,106.4,215.64,134.29,272.48,342.93,214.51,97.06,109.97,183.16
